iid_x,id_x,gender_x,idg_x,condtn_x,wave_x,round_x,position_x,positin1_x,order_x,partner_x,pid_x,match_x,int_corr_x,samerace_x,age_o_x,race_o_x,pf_o_att_x,dec_o_x,attr_o_x,age_x,field_x,field_cd_x,undergra_x,mn_sat_x,tuition_x,race_x,imprace_x,imprelig_x,from_x,zipcode_x,income_x,goal_x,date_x,go_out_x,career_x,career_c_x,sports_x,tvsports_x,exercise_x,dining_x,museums_x,art_x,hiking_x,gaming_x,clubbing_x,reading_x,tv_x,theater_x,movies_x,concerts_x,music_x,shopping_x,yoga_x,exphappy_x,expnum_x,attr1_1_x,sinc1_1_x,intel1_1_x,fun1_1_x,amb1_1_x,shar1_1_x,attr4_1_x,sinc4_1_x,intel4_1_x,fun4_1_x,amb4_1_x,shar4_1_x,attr2_1_x,sinc2_1_x,intel2_1_x,fun2_1_x,amb2_1_x,shar2_1_x,attr3_1_x,sinc3_1_x,fun3_1_x,intel3_1_x,amb3_1_x,attr5_1_x,sinc5_1_x,intel5_1_x,fun5_1_x,amb5_1_x,dec_x,attr_x,sinc_x,intel_x,fun_x,amb_x,shar_x,like_x,prob_x,met_x,match_es_x,attr1_s_x,sinc1_s_x,intel1_s_x,fun1_s_x,amb1_s_x,shar1_s_x,attr3_s_x,sinc3_s_x,intel3_s_x,fun3_s_x,amb3_s_x,satis_2_x,length_x,numdat_2_x,attr7_2_x,sinc7_2_x,intel7_2_x,fun7_2_x,amb7_2_x,shar7_2_x,attr1_2_x,sinc1_2_x,intel1_2_x,fun1_2_x,amb1_2_x,shar1_2_x,attr4_2_x,sinc4_2_x,intel4_2_x,fun4_2_x,amb4_2_x,shar4_2_x,attr2_2_x,sinc2_2_x,intel2_2_x,fun2_2_x,amb2_2_x,shar2_2_x,attr3_2_x,sinc3_2_x,intel3_2_x,fun3_2_x,amb3_2_x,attr5_2_x,sinc5_2_x,intel5_2_x,fun5_2_x,amb5_2_x,you_call_x,them_cal_x,date_3_x,numdat_3_x,num_in_3_x,attr1_3_x,sinc1_3_x,intel1_3_x,fun1_3_x,amb1_3_x,shar1_3_x,attr7_3_x,sinc7_3_x,intel7_3_x,fun7_3_x,amb7_3_x,shar7_3_x,attr4_3_x,sinc4_3_x,intel4_3_x,fun4_3_x,amb4_3_x,shar4_3_x,attr2_3_x,sinc2_3_x,intel2_3_x,fun2_3_x,amb2_3_x,shar2_3_x,attr3_3_x,sinc3_3_x,intel3_3_x,fun3_3_x,amb3_3_x,attr5_3_x,sinc5_3_x,intel5_3_x,fun5_3_x,amb5_3_x,iid_y,id_y,gender_y,idg_y,condtn_y,wave_y,round_y,position_y,positin1_y,order_y,partner_y,pid_y,match_y,int_corr_y,samerace_y,age_o_y,race_o_y,pf_o_att_y,dec_o_y,attr_o_y,age_y,field_y,field_cd_y,undergra_y,mn_sat_y,tuition_y,race_y,imprace_y,imprelig_y,from_y,zipcode_y,income_y,goal_y,date_y,go_out_y,career_y,career_c_y,sports_y,tvsports_y,exercise_y,dining_y,museums_y,art_y,hiking_y,gaming_y,clubbing_y,reading_y,tv_y,theater_y,movies_y,concerts_y,music_y,shopping_y,yoga_y,exphappy_y,expnum_y,attr1_1_y,sinc1_1_y,intel1_1_y,fun1_1_y,amb1_1_y,shar1_1_y,attr4_1_y,sinc4_1_y,intel4_1_y,fun4_1_y,amb4_1_y,shar4_1_y,attr2_1_y,sinc2_1_y,intel2_1_y,fun2_1_y,amb2_1_y,shar2_1_y,attr3_1_y,sinc3_1_y,fun3_1_y,intel3_1_y,amb3_1_y,attr5_1_y,sinc5_1_y,intel5_1_y,fun5_1_y,amb5_1_y,dec_y,attr_y,sinc_y,intel_y,fun_y,amb_y,shar_y,like_y,prob_y,met_y,match_es_y,attr1_s_y,sinc1_s_y,intel1_s_y,fun1_s_y,amb1_s_y,shar1_s_y,attr3_s_y,sinc3_s_y,intel3_s_y,fun3_s_y,amb3_s_y,satis_2_y,length_y,numdat_2_y,attr7_2_y,sinc7_2_y,intel7_2_y,fun7_2_y,amb7_2_y,shar7_2_y,attr1_2_y,sinc1_2_y,intel1_2_y,fun1_2_y,amb1_2_y,shar1_2_y,attr4_2_y,sinc4_2_y,intel4_2_y,fun4_2_y,amb4_2_y,shar4_2_y,attr2_2_y,sinc2_2_y,intel2_2_y,fun2_2_y,amb2_2_y,shar2_2_y,attr3_2_y,sinc3_2_y,intel3_2_y,fun3_2_y,amb3_2_y,attr5_2_y,sinc5_2_y,intel5_2_y,fun5_2_y,amb5_2_y,you_call_y,them_cal_y,date_3_y,numdat_3_y,num_in_3_y,attr1_3_y,sinc1_3_y,intel1_3_y,fun1_3_y,amb1_3_y,shar1_3_y,attr7_3_y,sinc7_3_y,intel7_3_y,fun7_3_y,amb7_3_y,shar7_3_y,attr4_3_y,sinc4_3_y,intel4_3_y,fun4_3_y,amb4_3_y,shar4_3_y,attr2_3_y,sinc2_3_y,intel2_3_y,fun2_3_y,amb2_3_y,shar2_3_y,attr3_3_y,sinc3_3_y,intel3_3_y,fun3_3_y,amb3_3_y,attr5_3_y,sinc5_3_y,intel5_3_y,fun5_3_y,amb5_3_y
16,6.0,1,12,1,1,10,10,,9,8,8.0,1,0.28,1,25.0,2.0,9.09,1,6.0,25.0,Business,8.0,,,,2.0,9.0,2.0,Milan - Italy,"26,900",,1.0,5.0,1.0,research/financial industry,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,7.0,10.0,50.0,0.0,30.0,10.0,0.0,10.0,,,,,,,50.0,5.0,30.0,5.0,5.0,5.0,6.0,6.0,8.0,8.0,6.0,,,,,,1,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,2.0,3.0,,,,,,,,,,,,7.0,2.0,1.0,,,,,,,19.51,14.63,17.07,17.07,14.63,17.07,,,,,,,,,,,,,6.0,7.0,8.0,8.0,7.0,,,,,,0.0,0.0,0.0,,,50.0,0.0,20.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,6.0,6.0,8.0,8.0,8.0,,,,,,8,8.0,0,15,1,1,10,10,,9,6,16.0,1,0.28,1,25.0,2.0,50.0,1,8.0,25.0,Masters in Public Administration,13.0,,,,2.0,1.0,1.0,"London, England",0,,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,1,6.0,8.0,8.0,5.0,6.0,7.0,6.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,6.0,1,12,1,1,10,10,,9,8,8.0,1,0.28,1,25.0,2.0,9.09,1,6.0,25.0,Business,8.0,,,,2.0,9.0,2.0,Milan - Italy,"26,900",,1.0,5.0,1.0,research/financial industry,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,7.0,10.0,50.0,0.0,30.0,10.0,0.0,10.0,,,,,,,50.0,5.0,30.0,5.0,5.0,5.0,6.0,6.0,8.0,8.0,6.0,,,,,,1,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,2.0,3.0,,,,,,,,,,,,7.0,2.0,1.0,,,,,,,19.51,14.63,17.07,17.07,14.63,17.07,,,,,,,,,,,,,6.0,7.0,8.0,8.0,7.0,,,,,,0.0,0.0,0.0,,,50.0,0.0,20.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,6.0,6.0,8.0,8.0,8.0,,,,,,8,8.0,0,15,1,1,10,10,,5,8,18.0,1,0.17,1,27.0,2.0,33.33,1,9.0,25.0,Masters in Public Administration,13.0,,,,2.0,1.0,1.0,"London, England",0,,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,1,5.0,6.0,7.0,4.0,5.0,6.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,6.0,1,12,1,1,10,10,,9,8,8.0,1,0.28,1,25.0,2.0,9.09,1,6.0,25.0,Business,8.0,,,,2.0,9.0,2.0,Milan - Italy,"26,900",,1.0,5.0,1.0,research/financial industry,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,7.0,10.0,50.0,0.0,30.0,10.0,0.0,10.0,,,,,,,50.0,5.0,30.0,5.0,5.0,5.0,6.0,6.0,8.0,8.0,6.0,,,,,,1,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,2.0,3.0,,,,,,,,,,,,7.0,2.0,1.0,,,,,,,19.51,14.63,17.07,17.07,14.63,17.07,,,,,,,,,,,,,6.0,7.0,8.0,8.0,7.0,,,,,,0.0,0.0,0.0,,,50.0,0.0,20.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,6.0,6.0,8.0,8.0,8.0,,,,,,8,8.0,0,15,1,1,10,10,,1,9,19.0,1,-0.47,1,28.0,2.0,50.0,1,8.0,25.0,Masters in Public Administration,13.0,,,,2.0,1.0,1.0,"London, England",0,,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,1,8.0,8.0,5.0,9.0,8.0,9.0,7.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,6.0,1,12,1,1,10,10,,9,8,8.0,1,0.28,1,25.0,2.0,9.09,1,6.0,25.0,Business,8.0,,,,2.0,9.0,2.0,Milan - Italy,"26,900",,1.0,5.0,1.0,research/financial industry,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,7.0,10.0,50.0,0.0,30.0,10.0,0.0,10.0,,,,,,,50.0,5.0,30.0,5.0,5.0,5.0,6.0,6.0,8.0,8.0,6.0,,,,,,1,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,2.0,3.0,,,,,,,,,,,,7.0,2.0,1.0,,,,,,,19.51,14.63,17.07,17.07,14.63,17.07,,,,,,,,,,,,,6.0,7.0,8.0,8.0,7.0,,,,,,0.0,0.0,0.0,,,50.0,0.0,20.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,6.0,6.0,8.0,8.0,8.0,,,,,,8,8.0,0,15,1,1,10,10,,2,10,20.0,1,-0.21,1,24.0,2.0,100.0,1,8.0,25.0,Masters in Public Administration,13.0,,,,2.0,1.0,1.0,"London, England",0,,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,1,7.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8.0,1,16,1,1,10,10,,5,8,8.0,1,0.17,1,25.0,2.0,9.09,1,5.0,27.0,Business,8.0,,,,2.0,8.0,8.0,New York,"10,028","52,010.00",1.0,6.0,1.0,Financial Services,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,5.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,,,,,,,10.0,10.0,20.0,25.0,25.0,10.0,6.0,8.0,6.0,8.0,9.0,,,,,,1,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,2.0,2.0,,,,,,,,,,,,5.0,2.0,1.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,,,,,,,6.0,8.0,8.0,6.0,9.0,,,,,,1.0,0.0,0.0,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,,,,,,,,,,,,,,6.0,7.0,8.0,6.0,9.0,,,,,,8,8.0,0,15,1,1,10,10,,6,2,12.0,1,-0.11,1,22.0,2.0,60.0,1,8.0,25.0,Masters in Public Administration,13.0,,,,2.0,1.0,1.0,"London, England",0,,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,1,8.0,7.0,7.0,9.0,6.0,7.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8.0,1,16,1,1,10,10,,5,8,8.0,1,0.17,1,25.0,2.0,9.09,1,5.0,27.0,Business,8.0,,,,2.0,8.0,8.0,New York,"10,028","52,010.00",1.0,6.0,1.0,Financial Services,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,5.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,,,,,,,10.0,10.0,20.0,25.0,25.0,10.0,6.0,8.0,6.0,8.0,9.0,,,,,,1,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,2.0,2.0,,,,,,,,,,,,5.0,2.0,1.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,,,,,,,6.0,8.0,8.0,6.0,9.0,,,,,,1.0,0.0,0.0,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,,,,,,,,,,,,,,6.0,7.0,8.0,6.0,9.0,,,,,,8,8.0,0,15,1,1,10,10,,3,3,13.0,1,0.42,0,22.0,4.0,19.0,1,10.0,25.0,Masters in Public Administration,13.0,,,,2.0,1.0,1.0,"London, England",0,,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,1,5.0,8.0,8.0,6.0,7.0,7.0,5.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8.0,1,16,1,1,10,10,,5,8,8.0,1,0.17,1,25.0,2.0,9.09,1,5.0,27.0,Business,8.0,,,,2.0,8.0,8.0,New York,"10,028","52,010.00",1.0,6.0,1.0,Financial Services,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,5.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,,,,,,,10.0,10.0,20.0,25.0,25.0,10.0,6.0,8.0,6.0,8.0,9.0,,,,,,1,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,2.0,2.0,,,,,,,,,,,,5.0,2.0,1.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,,,,,,,6.0,8.0,8.0,6.0,9.0,,,,,,1.0,0.0,0.0,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,,,,,,,,,,,,,,6.0,7.0,8.0,6.0,9.0,,,,,,8,8.0,0,15,1,1,10,10,,8,4,14.0,1,-0.4,1,23.0,2.0,30.0,1,8.0,25.0,Masters in Public Administration,13.0,,,,2.0,1.0,1.0,"London, England",0,,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,1,8.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8.0,1,16,1,1,10,10,,5,8,8.0,1,0.17,1,25.0,2.0,9.09,1,5.0,27.0,Business,8.0,,,,2.0,8.0,8.0,New York,"10,028","52,010.00",1.0,6.0,1.0,Financial Services,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,5.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,,,,,,,10.0,10.0,20.0,25.0,25.0,10.0,6.0,8.0,6.0,8.0,9.0,,,,,,1,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,2.0,2.0,,,,,,,,,,,,5.0,2.0,1.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,,,,,,,6.0,8.0,8.0,6.0,9.0,,,,,,1.0,0.0,0.0,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,,,,,,,,,,,,,,6.0,7.0,8.0,6.0,9.0,,,,,,8,8.0,0,15,1,1,10,10,,10,5,15.0,1,-0.23,0,24.0,3.0,30.0,1,9.0,25.0,Masters in Public Administration,13.0,,,,2.0,1.0,1.0,"London, England",0,,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,1,6.0,8.0,8.0,5.0,6.0,7.0,6.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8.0,1,16,1,1,10,10,,5,8,8.0,1,0.17,1,25.0,2.0,9.09,1,5.0,27.0,Business,8.0,,,,2.0,8.0,8.0,New York,"10,028","52,010.00",1.0,6.0,1.0,Financial Services,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,5.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,,,,,,,10.0,10.0,20.0,25.0,25.0,10.0,6.0,8.0,6.0,8.0,9.0,,,,,,1,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,2.0,2.0,,,,,,,,,,,,5.0,2.0,1.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,,,,,,,6.0,8.0,8.0,6.0,9.0,,,,,,1.0,0.0,0.0,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,,,,,,,,,,,,,,6.0,7.0,8.0,6.0,9.0,,,,,,8,8.0,0,15,1,1,10,10,,9,6,16.0,1,0.28,1,25.0,2.0,50.0,1,8.0,25.0,Masters in Public Administration,13.0,,,,2.0,1.0,1.0,"London, England",0,,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,1,6.0,8.0,8.0,5.0,6.0,7.0,6.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8.0,1,16,1,1,10,10,,5,8,8.0,1,0.17,1,25.0,2.0,9.09,1,5.0,27.0,Business,8.0,,,,2.0,8.0,8.0,New York,"10,028","52,010.00",1.0,6.0,1.0,Financial Services,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,5.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,,,,,,,10.0,10.0,20.0,25.0,25.0,10.0,6.0,8.0,6.0,8.0,9.0,,,,,,1,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,2.0,2.0,,,,,,,,,,,,5.0,2.0,1.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,,,,,,,6.0,8.0,8.0,6.0,9.0,,,,,,1.0,0.0,0.0,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,,,,,,,,,,,,,,6.0,7.0,8.0,6.0,9.0,,,,,,8,8.0,0,15,1,1,10,10,,5,8,18.0,1,0.17,1,27.0,2.0,33.33,1,9.0,25.0,Masters in Public Administration,13.0,,,,2.0,1.0,1.0,"London, England",0,,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,1,5.0,6.0,7.0,4.0,5.0,6.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8.0,1,16,1,1,10,10,,5,8,8.0,1,0.17,1,25.0,2.0,9.09,1,5.0,27.0,Business,8.0,,,,2.0,8.0,8.0,New York,"10,028","52,010.00",1.0,6.0,1.0,Financial Services,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,5.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,,,,,,,10.0,10.0,20.0,25.0,25.0,10.0,6.0,8.0,6.0,8.0,9.0,,,,,,1,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,2.0,2.0,,,,,,,,,,,,5.0,2.0,1.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,,,,,,,6.0,8.0,8.0,6.0,9.0,,,,,,1.0,0.0,0.0,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,,,,,,,,,,,,,,6.0,7.0,8.0,6.0,9.0,,,,,,8,8.0,0,15,1,1,10,10,,1,9,19.0,1,-0.47,1,28.0,2.0,50.0,1,8.0,25.0,Masters in Public Administration,13.0,,,,2.0,1.0,1.0,"London, England",0,,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,1,8.0,8.0,5.0,9.0,8.0,9.0,7.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,8.0,1,16,1,1,10,10,,5,8,8.0,1,0.17,1,25.0,2.0,9.09,1,5.0,27.0,Business,8.0,,,,2.0,8.0,8.0,New York,"10,028","52,010.00",1.0,6.0,1.0,Financial Services,7.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,5.0,2.0,33.33,11.11,11.11,11.11,11.11,22.22,,,,,,,10.0,10.0,20.0,25.0,25.0,10.0,6.0,8.0,6.0,8.0,9.0,,,,,,1,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,2.0,2.0,,,,,,,,,,,,5.0,2.0,1.0,,,,,,,24.39,12.2,17.07,14.63,14.63,17.07,,,,,,,,,,,,,6.0,8.0,8.0,6.0,9.0,,,,,,1.0,0.0,0.0,,,35.0,10.0,15.0,15.0,15.0,10.0,,,,,,,,,,,,,,,,,,,6.0,7.0,8.0,6.0,9.0,,,,,,8,8.0,0,15,1,1,10,10,,2,10,20.0,1,-0.21,1,24.0,2.0,100.0,1,8.0,25.0,Masters in Public Administration,13.0,,,,2.0,1.0,1.0,"London, England",0,,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,1,7.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,9.0,1,18,1,1,10,10,,1,8,8.0,1,-0.47,1,25.0,2.0,9.09,1,8.0,28.0,money,8.0,,,,2.0,1.0,1.0,california,"2,467",,4.0,1.0,1.0,ceo,7.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,7.0,9.0,8.0,1.0,1.0,7.0,7.0,7.0,7.0,10.0,10.0,20.0,50.0,0.0,25.0,10.0,0.0,15.0,,,,,,,40.0,15.0,20.0,10.0,10.0,5.0,10.0,6.0,10.0,10.0,10.0,,,,,,1,8.0,7.0,8.0,10.0,8.0,10.0,8.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8.0,0,15,1,1,10,10,,6,2,12.0,1,-0.11,1,22.0,2.0,60.0,1,8.0,25.0,Masters in Public Administration,13.0,,,,2.0,1.0,1.0,"London, England",0,,1.0,5.0,1.0,Journalist,6.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,,,,,,,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,,,,,,1,8.0,7.0,7.0,9.0,6.0,7.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
